sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
235,109.2670,0,1980,2619,1767561384713934136,37,40601339
236,109.2670,0,1980,2619,1767561384717461324,37,40601339
237,109.2670,0,1980,2619,1767561384722718523,37,40601339
238,109.2670,0,1980,2619,1767561384729171013,37,40601339
239,109.2670,0,1980,2619,1767561384733301975,37,40601339
240,115.1690,0,1980,2619,1767561384737406698,37,40601339
241,115.1690,0,1980,2619,1767561384741438076,37,40623213
242,115.1690,0,1980,2619,1767561384758744898,37,40623213
243,115.1690,0,1980,2619,1767561384762936372,37,40623213
244,115.1690,0,1980,2619,1767561384769372414,37,40623213
245,115.1690,0,1980,2619,1767561384772708146,37,40623213
246,115.1690,0,1980,2619,1767561384776012391,37,40623213
247,115.1690,0,1980,2619,1767561384779695643,37,40623213
248,115.1690,0,1980,2619,1767561384783850541,37,40623213
249,115.1690,0,1980,2619,1767561384790399607,37,40623213
250,115.1690,0,1980,2619,1767561384793757068,37,40623213
251,115.1690,0,1980,2619,1767561384797122401,37,40623213
252,115.1690,0,1980,2619,1767561384801032052,37,40623213
253,115.1690,0,1980,2619,1767561384808933082,37,40623213
254,115.1690,0,1980,2619,1767561384812231823,37,40623213
255,115.1690,0,1980,2619,1767561384815866498,37,40623213
256,115.1690,0,1980,2619,1767561384819303639,37,40623213
257,115.1690,0,1980,2619,1767561384823364649,37,40623213
258,115.1690,0,1980,2619,1767561384829838355,37,40623213
259,115.1690,0,1980,2619,1767561384833193799,37,40623213
260,115.1690,0,1980,2619,1767561384836707100,37,40623213
261,115.1690,0,1980,2619,1767561384840854286,37,40644630
262,115.1690,0,1980,2619,1767561384859998606,37,40644630
263,115.1690,0,1980,2619,1767561384863988897,37,40644630
264,120.7300,0,1980,2619,1767561384870357163,37,40644630
265,120.7300,0,1980,2619,1767561384873723616,37,40644630
266,120.7300,0,1980,2619,1767561384877094869,37,40644630
267,120.7300,0,1980,2619,1767561384880775305,37,40644630
268,120.7300,0,1980,2619,1767561384889123341,37,40644630
269,120.7300,0,1980,2619,1767561384892460033,37,40644630
270,120.7300,0,1980,2619,1767561384897069873,37,40644630
271,120.7300,0,1980,2619,1767561384900775653,37,40644630
272,120.7300,0,1980,2619,1767561384908667466,37,40644630
273,120.7300,0,1980,2619,1767561384911972063,37,40644630
274,120.7300,0,1980,2619,1767561384915593651,37,40644630
275,120.7300,0,1980,2619,1767561384919482662,37,40644630
276,120.7300,0,1980,2619,1767561384923420953,37,40644630
277,120.7300,0,1980,2619,1767561384929970467,37,40644630
278,120.7300,0,1980,2619,1767561384933439192,37,40644630
279,120.7300,0,1980,2619,1767561384937053100,37,40644630
280,120.7300,0,1980,2619,1767561384941178046,37,40666032
281,120.7300,0,1980,2619,1767561384958689987,37,40666032
282,120.7300,0,1980,2619,1767561384962765205,37,40666032
283,120.7300,0,1980,2619,1767561384969228703,37,40666032
284,120.7300,0,1980,2619,1767561384973309297,37,40666032
285,120.7300,0,1980,2619,1767561384976641958,37,40666032
286,120.7300,0,1980,2619,1767561384979953691,37,40666032
287,120.7300,0,1980,2619,1767561384984114317,37,40666032
288,125.2070,0,1980,2619,1767561384990669431,37,40666032
289,125.2070,0,1980,2619,1767561384993939436,37,40666032
290,125.2070,0,1980,2619,1767561384997236641,37,40666032
291,125.2070,0,1980,2619,1767561385000544342,37,40666032
292,125.2070,0,1980,2619,1767561385008413244,37,40666032
293,125.2070,0,1980,2619,1767561385012298223,37,40666032
294,125.2070,0,1980,2619,1767561385015533988,37,40666032
295,125.2070,0,1980,2619,1767561385019047161,37,40666032
296,125.2070,0,1980,2619,1767561385023085675,37,40666032
297,125.2070,0,1980,2619,1767561385029775572,37,40666032
298,125.2070,0,1980,2619,1767561385033106377,37,40666032
299,125.2070,0,1980,2619,1767561385036519517,37,40666032
300,125.2070,0,1980,2619,1767561385040779567,37,40687368
301,125.2070,0,1980,2619,1767561385059897743,37,40687368
302,125.2070,0,1980,2619,1767561385067860661,37,40687368
303,125.2070,0,1980,2619,1767561385071179721,37,40687368
304,125.2070,0,1980,2619,1767561385074600318,37,40687368
305,125.2070,0,1980,2619,1767561385077882419,37,40687368
306,125.2070,0,1980,2619,1767561385082946818,37,40687368
307,125.2070,0,1980,2619,1767561385089548684,37,40687368
308,125.2070,0,1980,2619,1767561385092870305,37,40687368
309,125.2070,0,1980,2619,1767561385096316629,37,40687368
310,125.2070,0,1980,2619,1767561385099783785,37,40687368
311,125.2070,0,1980,2619,1767561385103766972,37,40687368
312,125.2070,0,1980,2619,1767561385110142246,37,40687368
313,125.3850,0,1980,2619,1767561385114170745,37,40687368
314,125.3850,0,1980,2619,1767561385117703565,37,40687368
315,125.3850,0,1980,2619,1767561385122910620,37,40687368
316,125.3850,0,1980,2619,1767561385129462758,37,40687368
317,125.3850,0,1980,2619,1767561385133076314,37,40687368
318,125.3850,0,1980,2619,1767561385136897229,37,40687368
319,125.3850,0,1980,2619,1767561385140982175,37,40708916
320,125.3850,0,1980,2619,1767561385158478341,37,40708916
321,125.3850,0,1980,2619,1767561385162778358,37,40708916
322,125.3850,0,1980,2619,1767561385169412959,37,40708916
323,125.3850,0,1980,2619,1767561385173065843,37,40708916
324,125.3850,0,1980,2619,1767561385176688551,37,40708916
325,125.3850,0,1980,2619,1767561385180646202,37,40708916
326,125.3850,0,1980,2619,1767561385188768895,37,40708916
327,125.3850,0,1980,2619,1767561385192400914,37,40708916
328,125.3850,0,1980,2619,1767561385195964839,37,40708916
329,125.3850,0,1980,2619,1767561385199709434,37,40708916
330,125.3850,0,1980,2619,1767561385203707949,37,40708916
331,125.3850,0,1980,2619,1767561385210232215,37,40708916
332,125.3850,0,1980,2619,1767561385216173283,37,40708916
333,125.3850,0,1980,2619,1767561385219905815,37,40708916
334,125.3850,0,1980,2619,1767561385224008905,37,40708916
335,125.3850,0,1980,2619,1767561385230609683,37,40708916
336,125.4090,0,1980,2619,1767561385234370470,37,40708916
337,125.4090,0,1980,2619,1767561385238001977,37,40708916
338,125.4090,0,1980,2619,1767561385243604710,37,40731722
339,125.4090,0,1980,2619,1767561385260731021,37,40731722
340,125.4090,0,1980,2619,1767561385268686931,37,40731722
341,125.4090,100,1980,2619,1767561385272254055,37,40731722
342,125.4090,100,1980,2619,1767561385275874555,37,40731722
343,125.4090,100,1980,2619,1767561385279546190,37,40731722
344,125.4090,100,1980,2619,1767561385283761408,37,40731722
345,125.4090,100,1980,2619,1767561385290357290,37,40731722
346,125.4090,100,1980,2619,1767561385293934334,37,40731722
347,125.4090,100,1980,2619,1767561385297575345,37,40731722
348,125.4090,100,1980,2619,1767561385301168485,37,40731722
349,125.4090,100,1980,2619,1767561385309297802,37,40731722
