sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
168,106.5640,0,1980,2619,1767561489864512306,37,78279653
169,106.5640,0,1980,2619,1767561489871277631,37,78279653
170,106.5640,0,1980,2619,1767561489874637478,37,78279653
171,113.8970,0,1980,2619,1767561489878853798,37,78279653
172,113.8970,0,1980,2619,1767561489882874440,37,78302174
173,113.8970,0,1980,2619,1767561489900114502,37,78302174
174,113.8970,0,1980,2619,1767561489904375462,37,78302174
175,113.8970,0,1980,2619,1767561489910682198,37,78302174
176,113.8970,0,1980,2619,1767561489914027644,37,78302174
177,113.8970,0,1980,2619,1767561489917337699,37,78302174
178,113.8970,0,1980,2619,1767561489921625059,37,78302174
179,113.8970,0,1980,2619,1767561489925756612,37,78302174
180,113.8970,0,1980,2619,1767561489934647521,37,78302174
181,113.8970,0,1980,2619,1767561489938278662,37,78302174
182,113.8970,0,1980,2619,1767561489942314759,37,78302174
183,113.8970,0,1980,2619,1767561489950303722,37,78302174
184,113.8970,0,1980,2619,1767561489969226268,37,78302174
185,113.8970,0,1980,2619,1767561489973336381,37,78302174
186,113.8970,0,1980,2619,1767561489977192639,37,78302174
187,113.8970,0,1980,2619,1767561489982292537,37,78324564
188,113.8970,0,1980,2619,1767561490000153426,37,78324564
189,113.8970,0,1980,2619,1767561490004370194,37,78324564
190,120.3580,0,1980,2619,1767561490010968256,37,78324564
191,120.3580,0,1980,2619,1767561490014938755,37,78324564
192,120.3580,0,1980,2619,1767561490018654087,37,78324564
193,120.3580,0,1980,2619,1767561490022882695,37,78324564
194,120.3580,0,1980,2619,1767561490030884458,37,78324564
195,120.3580,0,1980,2619,1767561490034834668,37,78324564
196,120.3580,0,1980,2619,1767561490038554608,37,78324564
197,120.3580,0,1980,2619,1767561490042593490,37,78324564
198,120.3580,0,1980,2619,1767561490050471319,37,78324564
199,120.3580,0,1980,2619,1767561490054072187,37,78324564
200,120.3580,0,1980,2619,1767561490057658689,37,78324564
201,120.3580,0,1980,2619,1767561490061897408,37,78324564
202,120.3580,0,1980,2619,1767561490065863906,37,78324564
203,120.3580,0,1980,2619,1767561490072295761,37,78324564
204,120.3580,0,1980,2619,1767561490075777495,37,78324564
205,120.3580,0,1980,2619,1767561490079440060,37,78324564
206,120.3580,0,1980,2619,1767561490084938130,37,78347356
207,120.3580,0,1980,2619,1767561490100289406,37,78347356
208,120.3580,0,1980,2619,1767561490104278016,37,78347356
209,120.3580,0,1980,2619,1767561490110702256,37,78347356
210,120.3580,0,1980,2619,1767561490114113366,37,78347356
211,120.3580,0,1980,2619,1767561490117596284,37,78347356
212,120.3580,0,1980,2619,1767561490121023234,37,78347356
213,120.3580,0,1980,2619,1767561490125184642,37,78347356
214,125.7270,0,1980,2619,1767561490131909295,37,78347356
215,125.7270,0,1980,2619,1767561490135340342,37,78347356
